symbol,token,exchange
BHARATCOAL-EQ,760726,NSE
ARMOUR-ST,760752,NSE
764KL47-SG,760787,NSE
720PFCL36-N6,760804,NSE
PFCL36-N7,760805,NSE
720PFCL41-NB,760809,NSE
PFCL36A-N8,760806,NSE
733MH34-SG,760880,NSE
DCMSIL-BE,760898,NSE
759CG36-SG,760912,NSE
785MZ42-SG,760921,NSE
GJL-ST,760971,NSE
HEALTHCARE-EQ,760986,NSE
701NBRD29-N0,761002,NSE
776AS46-SG,761007,NSE
692PFCL28-N0,761026,NSE
DEFENCE-EQ,761046,NSE
IIFL060326-YA,761122,NSE
ABSLMSCIN-EQ,761066,NSE
870IIFL28-Y7,761119,NSE
IIFL06326-YC,761124,NSE
TVSMNCRPS-P1,761141,NSE
723BOI35-N0,761206,NSE
925ISF28-N0,761208,NSE
762AS41-SG,761371,NSE
772UP44-SG,761444,NSE
773HR45A-SG,761446,NSE
777TR41-SG,761476,NSE
746TN35-SG,761478,NSE
775NIIF33-N0,761509,NSE
GROWWPSUBK-EQ,761514,NSE
788WB44-SG,761574,NSE
788UP46-SG,761575,NSE
APSIFHLSRG-SF,761607,NSE
797TS43-SG,761649,NSE
806RJ57-SG,761660,NSE
POWERICA-EQ,761680,NSE
802AP42-SG,761762,NSE
87HMDA38-N0,761807,NSE
695RECL28-N0,761826,NSE
87HMDA46-N0,761831,NSE
ARSIFHDAD-SF,762401,NSE
792BR51-SG,762420,NSE
3BBLACKBIO-EQ,762518,NSE
BI-EQ,762583,NSE
EMPOWER-BE,762673,NSE
KANCHI-EQ,762737,NSE
KLBRENG-B-EQ,762747,NSE
MENNPIS-EQ,762787,NSE
SHARDUL-BE,762897,NSE
SHBAJRG-EQ,762899,NSE
SHINDL-EQ,762904,NSE
SHRIKRISH-EQ,762909,NSE
TAALTECH-EQ,762929,NSE
TECHNVISN-EQ,762939,NSE
THACKER-BE,762947,NSE
779MH54-SG,763069,NSE
364D220427-TB,763079,NSE
QSIFAADG-SF,763082,NSE
QSIFAARG-SF,763086,NSE
ADISOFT-SM,763156,NSE
9189GCM28A-N0,763490,NSE
791PN41-SG,763522,NSE
792PN44-SG,763523,NSE
QLINE-SM,763594,NSE
784BR41-SG,763622,NSE
850HMDA32-N0,763705,NSE
850HMDA46-N0,763709,NSE
850HMDA41-N0,763715,NSE
786AP38-SG,763738,NSE
756AP39-SG,763775,NSE
795NIIF36A-N0,763819,NSE
VMOBILE-SM,763821,NSE
INSIFHLSRD-SF,763857,NSE
758SK39-SG,764041,NSE
ICELCO-SM,764064,NSE
783PHFL29-N0,764075,NSE
727NGEL36-N0,764077,NSE
739TN34A-SG,764145,NSE
820NOM28-N0,764155,NSE
CEMNTGROWW-EQ,764285,NSE
IIFLHFZC27-NB,7666,NSE
714WB32-SG,7710,NSE
PROPSHOP-ST,764348,NSE
MANIPALHOS-EQ,764357,NSE
ABAN-BE,7759,NSE
662KA32-SG,782,NSE
724AP38-SG,7711,NSE
AUTOIETF-EQ,7844,NSE
BIL-EQ,7848,NSE
INOXWIND-EQ,7852,NSE
724UP32-SG,7856,NSE
723GA32-SG,7871,NSE
734TS34-SG,7874,NSE
SGBJAN30IX-GB,7879,NSE
729MZ33-SG,7898,NSE
724TN32-SG,7904,NSE
MIDCAP-EQ,8077,NSE
CROWN-EQ,8083,NSE
AWL-EQ,8110,NSE
730KA32-SG,8137,NSE
713AP40-SG,8193,NSE
712KA37-SG,8196,NSE
713AP39-SG,8335,NSE
719TN42-SG,8337,NSE
725MZ34-SG,8359,NSE
CALSOFT-BE,8400,NSE
743HR41-SG,8364,NSE
MIDCAPETF-EQ,8413,NSE
734TS35-SG,8495,NSE
CHALET-EQ,8546,NSE
74WB38-SG,8584,NSE
648KA31-SG,861,NSE
MSUMI-EQ,8596,NSE
SFMP61GR-MF,8651,NSE
MOLOWVOL-EQ,8654,NSE
ABSLFTTQRG-MF,8677,NSE
729GJ32-SG,8683,NSE
UMAEXPORTS-BE,8845,NSE
EUROTEXIND-BE,8886,NSE
KCPSUGIND-BE,8849,NSE
718MH30-SG,8934,NSE
HARIOMPIPE-EQ,8968,NSE
752AP38-SG,8974,NSE
925SCL27-YR,9262,NSE
727HR30-SG,9344,NSE
TAJGVK-EQ,9354,NSE
CREATIVEYE-EQ,9384,NSE
SFMP1GR-MF,9522,NSE
746AP27-SG,9530,NSE
VENUSPIPES-EQ,9592,NSE
675RJ30-SG,969,NSE
770MH32-SG,9722,NSE
777GJ31-SG,9771,NSE
78ML31-SG,9774,NSE
648AS30-SG,985,NSE
781GA32-SG,9779,NSE
79RJ42-SG,9800,NSE
NV20BEES-EQ,9847,NSE
78AP31A-SG,9914,NSE
769HR27-SG,9873,NSE
AIRAN-EQ,9897,NSE
788NL32-SG,9923,NSE
ABCAPITAL-EQ,21614,NSE
RAJMET-EQ,2168,NSE
875GFL27-N0,21615,NSE
729BR30-SG,21642,NSE
724AP33-SG,21644,NSE
840TPL29-N3,21684,NSE
BRNL-EQ,21683,NSE
MAXPOSURE-SM,21691,NSE
LASA-EQ,21713,NSE
766RJ31-SG,21842,NSE
768AP37-SG,21870,NSE
716KL30-SG,21914,NSE
695MN30-SG,21925,NSE
70MH28-SG,21944,NSE
697MH28-SG,21946,NSE
729MP35-SG,21950,NSE
669MP30-SG,21992,NSE
729NL29-SG,21998,NSE
704ML30-SG,22012,NSE
ONIDA-EQ,2202,NSE
735PY30-SG,22028,NSE
727RJ29-SG,22034,NSE
708RJ30-SG,22035,NSE
649RJ30-SG,22043,NSE
658RJ30-SG,22050,NSE
703UP30-SG,22087,NSE
719TN35-SG,22110,NSE
669TN50-SG,22113,NSE
715TN27-SG,22120,NSE
72TN31-SG,22124,NSE
668TN55-SG,22134,NSE
718WB35-SG,22144,NSE
723WB30-SG,22147,NSE
710UK30-SG,22164,NSE
799WB35-SG,22175,NSE
665WB30-SG,22176,NSE
717GJ30-SG,22214,NSE
717PN30A-SG,22220,NSE
717BR30A-SG,22223,NSE
660AP39-SG,22332,NSE
65KA30-SG,22368,NSE
705NL31-SG,2242,NSE
HDFCNIFBAN-EQ,22433,NSE
645GJ30-SG,22448,NSE
76TN31-SG,22492,NSE
699RJ41-SG,2251,NSE
769BR39-SG,22504,NSE
763RJ41-SG,22505,NSE
767KL43-SG,22506,NSE
749UP34A-SG,22610,NSE
85CIFC27-NL,22551,NSE
MEGATHERM-SM,22560,NSE
837SMFG29-N2,22575,NSE
CAPITALSFB-EQ,22675,NSE
ENTERO-EQ,22717,NSE
745MP44A-SG,22758,NSE
ATMASTCO-ST,22788,NSE
ZENITHDRUG-SM,22803,NSE
764RL27-NM,22815,NSE
MTNL-EQ,2294,NSE
HLEGLAS-EQ,2289,NSE
744HR36-SG,22879,NSE
832TPL29-N7,22895,NSE
925BCIPL28-N1,22964,NSE
74RJ42-SG,22987,NSE
738TS43-SG,22988,NSE
742HR35-SG,22994,NSE
74JK44-SG,22997,NSE
735PGCIL34-N1,23061,NSE
739CG33-SG,23079,NSE
737KA37-SG,23091,NSE
736JK49-SG,23102,NSE
736TS50-SG,23103,NSE
757IREDL29-NB,23155,NSE
MOSMALL250-EQ,23181,NSE
747CG34-SG,23195,NSE
748UP36-SG,23203,NSE
746RJ42-SG,23212,NSE
820ABHFL27-N6,23228,NSE
CPSEETF-EQ,2328,NSE
948SCL27-YV,23297,NSE
965SCL29-YX,23301,NSE
749RJ40-SG,23327,NSE
753WB44-SG,23334,NSE
746AS31-SG,23341,NSE
749UP36-SG,23350,NSE
749KL36-SG,23351,NSE
75MN36A-SG,23352,NSE
745MH39-SG,23354,NSE
746AP44-SG,23425,NSE
744MH41-SG,23430,NSE
71GS2034-GS,23463,NSE
744TS53-SG,23498,NSE
TGL-ST,23530,NSE
745MH39A-SG,23537,NSE
742MH37-SG,23541,NSE
75UK29-SG,23546,NSE
885NOM28-N2,23551,NSE
RBS-SM,23565,NSE
752HR34-SG,23632,NSE
752RJ37-SG,23637,NSE
743TN34A-SG,23674,NSE
SLONE-ST,23692,NSE
935AKCF27-N0,23722,NSE
787LIC29-N3,23751,NSE
742AP46-SG,23758,NSE
865CIF29-NV,23837,NSE
776TIL34-N1,23892,NSE
865CIFL29-NW,23900,NSE
72JH35-SG,2391,NSE
759NHB27-ND,23913,NSE
925SCL29A-ZM,23955,NSE
AIMTRON-SM,23984,NSE
909MFL29-NP,23988,NSE
744TS40-SG,23996,NSE
744TN34B-SG,23998,NSE
744HP34-SG,23999,NSE
738KL55-SG,24003,NSE
745ML34-SG,24006,NSE
825TPL27-N6,24035,NSE
735JK49-SG,24050,NSE
MID150CASE-EQ,24077,NSE
BBNPNBETF-EQ,24117,NSE
793TPRE34-N0,24255,NSE
NIRLON-EQ,2433,NSE
864CIFL29-N0,24260,NSE
ESTER-EQ,24265,NSE
738PN34-SG,24333,NSE
792TCHF34-N0,24383,NSE
BANSALWIRE-EQ,24386,NSE
DELPHIFX-BE,24395,NSE
ASHIANA-EQ,24403,NSE
DHANSA-SM,24415,NSE
817ABHF27-N0,24464,NSE
732HR36A-SG,24488,NSE
735MZ37-SG,24489,NSE
733AP40-SG,24491,NSE
733AP43A-SG,24493,NSE
74CB34-N0,24514,NSE
SBINEQWETF-EQ,24524,NSE
MIEL-SM,24629,NSE
730KL52-SG,24663,NSE
85GHFL27-N0,24670,NSE
SATECH-SM,24674,NSE
799RCFL27-N0,24775,NSE
GROWWEV-EQ,24798,NSE
755RECL26-N0,24805,NSE
736NBFID44-N0,24834,NSE
727JK49-SG,24837,NSE
726BR33-SG,24840,NSE
BALCO-ST,24882,NSE
722MH50-SG,24891,NSE
732PFCL39-N0,24899,NSE
845NOM27-N0,24901,NSE
LTF-EQ,24948,NSE
726PN36-SG,24985,NSE
723RJ46-SG,24996,NSE
706TN29-SG,25006,NSE
725BR33-SG,25007,NSE
722RJ34-SG,25011,NSE
723MH35-SG,25090,NSE
ASAHISONG-BE,25092,NSE
724KL40-SG,25097,NSE
725TS46-SG,25103,NSE
724RJ34-SG,25109,NSE
8049ABHF27-N0,25145,NSE
980SFIL29-N0,25155,NSE
NAMOEWASTE-ST,25170,NSE
703TN29-SG,25212,NSE
722HP39-SG,25215,NSE
723KL45-SG,25216,NSE
AUSL-SM,25248,NSE
TOLINS-EQ,25262,NSE
925AEL26-N1,25277,NSE
702HR29-SG,2539,NSE
965AEL27-N4,25287,NSE
713MH37-SG,25360,NSE
840CIFL27-N0,25393,NSE
ENVIRO-SM,25412,NSE
727PFCL31-N0,25435,NSE
712MH43-SG,25476,NSE
715WB44-SG,25478,NSE
BIKEWO-ST,25527,NSE
925SCL26E-N1,25532,NSE
948SCL27D-N1,25552,NSE
1015SCL29B-N1,25558,NSE
79SHFL27-N0,25593,NSE
MOMENTUM50-EQ,25606,NSE
UNILEX-SM,25633,NSE
DSSL-EQ,25690,NSE
711BR33A-SG,25701,NSE
729KA37-SG,2575,NSE
GROWWDEFNC-EQ,25758,NSE
705UK29-SG,25765,NSE
712KA33-SG,25767,NSE
715MP43-SG,25776,NSE
GARUDA-EQ,25800,NSE
GROWWGOLD-EQ,25872,NSE
712GA34A-SG,25885,NSE
744SIDBI28-N0,25890,NSE
WAAREEENER-EQ,25907,NSE
715BR34-SG,25958,NSE
715MN39-SG,25961,NSE
716TS49-SG,25968,NSE
DRCSYSTEMS-EQ,2645,NSE
MIDCPNIFTY,26074,NSE
PIDILITIND-EQ,2664,NSE
712TN34A-SG,27003,NSE
VSSL-EQ,27067,NSE
PRECOT-EQ,2711,NSE
705GJ31-SG,27113,NSE
708GJ33-SG,27114,NSE
NEELAM-SM,27123,NSE
ITTL-ST,27266,NSE
RAJPUTANA-SM,27269,NSE
PRSMJOHNSN-EQ,2739,NSE
719WB36-SG,2762,NSE
710TS45-SG,27325,NSE
CHEMFAB-BE,2815,NSE
RAJSREESUG-EQ,2809,NSE
SGBMR29XII-GB,2810,NSE
RANASUG-EQ,2837,NSE
712KA36-SG,28233,NSE
ANUHPHR-EQ,28314,NSE
748SIDBI29-N0,28795,NSE
714JK51-SG,28817,NSE
89IHFL29-N1,28869,NSE
925IHFL31-N1,28876,NSE
SENORES-EQ,28888,NSE
948SCL27R-N1,28921,NSE
SCL271224B-N1,28923,NSE
1003SCL31P-N1,28929,NSE
DUCON-EQ,28952,NSE
825TCSL27-N0,28973,NSE
717AP38-SG,28993,NSE
685AR31-SG,2922,NSE
950ISF26A-N0,29017,NSE
723MH41-SG,29123,NSE
EMAPARTNER-SM,29229,NSE
712TN55-SG,29242,NSE
ITCHOTELS-EQ,29251,NSE
720NHPC35-N0,29266,NSE
714HR38A-SG,29283,NSE
766LICH29-N0,29305,NSE
0NHIT34-N0,29432,NSE
SUPREME-EQ,29439,NSE
79742SIC30-N0,29467,NSE
711KA35A-SG,29500,NSE
S&SPOWER-EQ,2951,NSE
716AP40-SG,29512,NSE
719BR45-SG,29514,NSE
GROWWRAIL-EQ,29527,NSE
CHAMUNDA-SM,29541,NSE
775CIT38-N0,29551,NSE
NIFTYIETF-EQ,29553,NSE
714BR37-SG,29565,NSE
718BR45-SG,29566,NSE
714CG33-SG,29567,NSE
708GJ34-SG,29569,NSE
708KA31A-SG,29572,NSE
704REC28-N4,29614,NSE
AJAXENGG-EQ,29624,NSE
728RECL40-N0,29629,NSE
VOLERCAR-SM,29658,NSE
HEXT-EQ,29666,NSE
715AS35B-SG,29692,NSE
712GJ37A-SG,29694,NSE
683GJ30-SG,297,NSE
ORIENTELEC-EQ,2972,NSE
714PY31A-SG,29707,NSE
742PFC28-N0,29719,NSE
ROYALARC-SM,29727,NSE
719OR35-SG,29919,NSE
724BR37-SG,29925,NSE
722HR38A-SG,29928,NSE
718MH39-SG,29930,NSE
72RJ42-SG,29938,NSE
72AS45-SG,29939,NSE
817GHFL30-N0,29979,NSE
727TS49-SG,29994,NSE
734AS35-SG,30004,NSE
760CIT38-N0,30036,NSE
790ABHFL28-N0,30063,NSE
724KL43-SG,30082,NSE
723TN55-SG,30083,NSE
717MP31-SG,30085,NSE
693OR28-SG,30090,NSE
723RJ38-SG,30098,NSE
ABFRL-EQ,30108,NSE
718WB46-SG,30169,NSE
698OR29-SG,30176,NSE
716CG34-SG,30185,NSE
940SCL28-N1,30208,NSE
SCL190325-N1,30212,NSE
971SCL30-N1,30230,NSE
JINDALSAW-EQ,3024,NSE
948SCL28-N1,30240,NSE
NIF100IETF-EQ,30392,NSE
696JH29-SG,30416,NSE
705OR35-SG,30433,NSE
71RJ43-SG,30446,NSE
SPECTRUM-BE,30457,NSE
AONELIQUID-EQ,30472,NSE
ISIFAAFG-SF,31080,NSE
835PHFL31-N0,31265,NSE
SIDDHIKA-SM,3148,NSE
BORORENEW-EQ,3149,NSE
SIEMENS-EQ,3150,NSE
879NHPC28-N5,31486,NSE
782UP46-SG,31618,NSE
891NTPC33-N6,31768,NSE
364D100627-TB,31784,NSE
SREEL-EQ,31837,NSE
JTEKTINDIA-EQ,3237,NSE
682ML31-SG,3238,NSE
678JK33-SG,3244,NSE
863NHB34-N3,31967,NSE
VALIANTORG-BE,334,NSE
SUNPHARMA-EQ,3351,NSE
682MH32-SG,3376,NSE
692HR36-SG,3382,NSE
SWARAJENG-EQ,3384,NSE
HONAUT-EQ,3417,NSE
797IGT31-NL,3476,NSE
696AP35-SG,3575,NSE
UNITECH-EQ,3594,NSE
UNIVCABLES-EQ,3607,NSE
676RJ31-SG,3641,NSE
704AP40-SG,3689,NSE
703TN51-SG,3722,NSE
705TS41-SG,3725,NSE
681PN31-SG,3755,NSE
704TS51-SG,3767,NSE
GOCLCORP-EQ,3963,NSE
GREENPLY-EQ,3987,NSE
AEGISLOG-EQ,40,NSE
687AP38-SG,41,NSE
985ECL28-NK,4292,NSE
REGENCERAM-EQ,4130,NSE
691NL30-SG,437,NSE
687MH30-SG,448,NSE
SHRIRAMFIN-EQ,4306,NSE
BOSCH-HCIL-EQ,4491,NSE
684GJ30-SG,454,NSE
GS220840C-GS,4546,NSE
RUCHINFRA-EQ,4566,NSE
BLUECHIP-EQ,4681,NSE
71AP37-SG,469,NSE
INDNIPPON-EQ,4747,NSE
709KL36-SG,4748,NSE
704RJ36-SG,4780,NSE
691RJ31-SG,4866,NSE
688GJ31-SG,4893,NSE
71JK33-SG,4894,NSE
IPL-EQ,4934,NSE
PULZ-SM,507,NSE
GANGAFORGE-EQ,4957,NSE
682CG28-SG,4984,NSE
WALPAR-SM,5013,NSE
SBIETFCON-EQ,5168,NSE
698HR31-SG,5229,NSE
714AP41-SG,5236,NSE
714TS41-SG,5237,NSE
699GA31B-SG,5333,NSE
709TS34-SG,5343,NSE
CARTRADE-EQ,5407,NSE
643MH27-SG,5414,NSE
SGBAUG29V-GB,5455,NSE
PARIN-SM,5460,NSE
YUKEN-EQ,5501,NSE
697TN31B-SG,5417,NSE
JAIPURKURT-EQ,5516,NSE
705AP35-SG,5527,NSE
698HP32-SG,5538,NSE
691RJ31A-SG,5541,NSE
ABMINTLLTD-EQ,5549,NSE
70TS36-SG,5568,NSE
698WB36-SG,5697,NSE
SANSERA-EQ,5751,NSE
MASPTOP50-EQ,5782,NSE
975SCL28-NT,5857,NSE
LAGNAM-EQ,5865,NSE
684UP31-SG,5887,NSE
699TR36-SG,5892,NSE
MONTECARLO-EQ,5938,NSE
UWCSL-SM,5945,NSE
BSLSENETFG-EQ,5957,NSE
709AP39-SG,5968,NSE
691RJ31B-SG,5995,NSE
ABSLAMC-EQ,6018,NSE
70NL31-SG,6103,NSE
604GJ26-SG,6209,NSE
CESC-EQ,628,NSE
694TS50A-SG,630,NSE
CHAMBLFERT-EQ,637,NSE
HEALTHY-EQ,6297,NSE
TECHNOE-EQ,6445,NSE
708TS42-SG,6488,NSE
SONATSOFTW-EQ,6596,NSE
GENUSPAPER-EQ,6600,NSE
EXIDEIND-EQ,676,NSE
MOLDTKPAC-EQ,6713,NSE
SBC-EQ,6792,NSE
74GS2035-GS,6874,NSE
683GS2039-GS,6935,NSE
ICDSLTD-EQ,6977,NSE
DICIND-EQ,703,NSE
MARALOVER-BE,7040,NSE
83GS2040-GS,6981,NSE
683KA31-SG,6988,NSE
ACCELYA-EQ,7053,NSE
SEJALLTD-EQ,7091,NSE
MICEL-BE,7165,NSE
665KA30-SG,72,NSE
SBIETFPB-EQ,722,NSE
HCLTECH-EQ,7229,NSE
METROBRAND-EQ,7242,NSE
675KA33-SG,74,NSE
HPAL-EQ,7376,NSE
SUPRIYA-EQ,7390,NSE
629RJ26A-SG,7500,NSE
705UK31-SG,7535,NSE
739GJ34-SG,753720,NSE
12VPT28A-N0,754402,NSE
810BACL29-N0,754691,NSE
743GJ35-SG,755612,NSE
8ABCL26-N2,755941,NSE
805ABCL28-N5,755944,NSE
79413ABC28-N8,755947,NSE
672MH38-SG,756063,NSE
703NBFID30-N0,755988,NSE
690GS2065-GS,756014,NSE
675AS40-SG,756061,NSE
672MH40-SG,756065,NSE
IIFL21425-NY,756142,NSE
709TS58-SG,756790,NSE
709TS60-SG,756792,NSE
651UP32-SG,756808,NSE
690LICH27-N0,756852,NSE
668GJ33-SG,756856,NSE
674AP37-SG,756859,NSE
679AP36-SG,756863,NSE
679AP34A-SG,756906,NSE
677MP37-SG,756864,NSE
678AP33-SG,756909,NSE
685AP41-SG,756913,NSE
686NHPCL32-N0,756932,NSE
MONOLITH-SM,756958,NSE
MOINFRA-EQ,757031,NSE
755TPREL40-N0,756992,NSE
660TN35-SG,757020,NSE
668HR38-SG,757035,NSE
689KL51-SG,757040,NSE
664ML35-SG,757382,NSE
664RJ35-SG,757383,NSE
684AP39-SG,757388,NSE
665AP33-SG,757427,NSE
MOPSE-EQ,757431,NSE
705AP39-SG,757434,NSE
708MZ39-SG,757436,NSE
MOTOUR-EQ,757443,NSE
627PFCL27-N0,757449,NSE
888SCL28-NA,757466,NSE
960SCL32-NI,757474,NSE
910HFL35-N0,757487,NSE
NRVANDANA-ST,757492,NSE
955SCL35-NO,757499,NSE
673RJ35-SG,757560,NSE
INFLUX-SM,757602,NSE
MOALPHA50-EQ,757669,NSE
SAVY-SM,757704,NSE
701BR37-SG,757711,NSE
LIQGRWBEES-EQ,757725,NSE
614TN28-SG,757728,NSE
676AS32-SG,757730,NSE
715MH45-SG,757737,NSE
PICCADIL-EQ,757754,NSE
AEL170725A-NG,757876,NSE
681RL36-N0,757915,NSE
SMARTWORKS-EQ,757965,NSE
712LTFL27-N0,757970,NSE
75GFL30-N0,757978,NSE
CHEMBONDCH-BE,757991,NSE
SELLOWRAP-SM,757982,NSE
768GSGL28-N0,758007,NSE
820TOPO36-N0,758030,NSE
RNPL-SM,758157,NSE
714SDIL32-N0,758161,NSE
PROSTARM-EQ,758173,NSE
BLUEWATER-ST,758185,NSE
677AP31-SG,758201,NSE
637RECL27-N0,758294,NSE
640NHPCL27-N0,758440,NSE
JSWCEMENT-EQ,758460,NSE
116VCCL27-N0,758531,NSE
754RJ53-SG,758665,NSE
ARCIIL-SM,758670,NSE
724GS2055-GS,758674,NSE
850TIAP28B-N0,758693,NSE
727HP35-SG,758717,NSE
738TFSIL28-N0,758734,NSE
734CG40-SG,758817,NSE
729MH50-SG,758832,NSE
752BR36-SG,758848,NSE
748GA36-SG,758849,NSE
364D100926-TB,758888,NSE
772TS63-SG,758922,NSE
773PN32-SG,758926,NSE
762AP36-SG,758933,NSE
772MN37-SG,758934,NSE
778KL45-SG,758936,NSE
ABCL020925-N0,758993,NSE
1075WCAP28-N0,758995,NSE
685NBRD29-N0,759019,NSE
789GIL30-N0,759148,NSE
VMSTMT-EQ,759152,NSE
JAYESH-SM,759159,NSE
723SK35-SG,759218,NSE
FINKURVE-EQ,759239,NSE
930SCL2035-N0,759277,NSE
12AFIL28-N0,759283,NSE
73UK32-SG,759319,NSE
749KL40-SG,759324,NSE
756WB45-SG,759328,NSE
75AP45-SG,759329,NSE
753TS52-SG,759335,NSE
885TIAPL29-N0,759347,NSE
724TFSIL27-N0,759349,NSE
SYSTMTXC-BE,759358,NSE
ANANTAM-IV,759363,NSE
714AP33-SG,759386,NSE
ADVANCE-EQ,759402,NSE
BAGDIGITAL-SM,759420,NSE
CANHLIFE-EQ,759477,NSE
364D291026-TB,759504,NSE
666RJ29-SG,759548,NSE
930PFL29-N0,759559,NSE
912PFL27-N0,759560,NSE
745TS57-SG,759597,NSE
GROWWMC150-EQ,759719,NSE
715NBFID40-N0,759733,NSE
TMCV-EQ,759782,NSE
SHILCTECH-EQ,759847,NSE
718UP35-SG,759855,NSE
729RJ37-SG,759858,NSE
75AR45-SG,759860,NSE
744RJ33B-SG,759909,NSE
752RJ36-SG,759919,NSE
799GSGL29-N0,759943,NSE
ARSSBL-EQ,759956,NSE
706UK32-SG,759986,NSE
745ISL28-N0,760005,NSE
EXCELSOFT-EQ,760007,NSE
751JK40-SG,760020,NSE
745TS48-SG,760024,NSE
SUDEEPPHRM-EQ,760039,NSE
115VCCL28-N0,760049,NSE
0IRFC35-N0,760080,NSE
756WB42A-SG,760084,NSE
736UP36-SG,760096,NSE
75WB37-SG,760097,NSE
780HFL27-N0,760133,NSE
SPEB-ST,760138,NSE
CSSL-SM,760143,NSE
SRTL-EQ,760188,NSE
SHRENIK-BZ,760252,NSE
AONESILVER-EQ,760193,NSE
737AP34-SG,760266,NSE
719GJ33-SG,760275,NSE
LEMERITE-EQ,760300,NSE
746UP37-SG,760383,NSE
759AS39-SG,760385,NSE
761WB41-SG,760386,NSE
745TN55-SG,760388,NSE
706TCHE28-N0,760405,NSE
722TFSI28-N0,760431,NSE
1150AFIL28-N0,760459,NSE
716GJ31-SG,760502,NSE
754RJ35-SG,760510,NSE
752KA37-SG,760514,NSE
759UP41-SG,760515,NSE
720CL30-N0,760528,NSE
757AS36-SG,760567,NSE
75TN37-SG,760569,NSE
668GS2033-GS,760623,NSE
KRMAYURVED-SM,760624,NSE
763BR40-SG,760638,NSE
714TFSIL28-N0,760643,NSE
745TOPL28-N0,760645,NSE
7EHS246-N0,760650,NSE
7EHPP46-N0,760671,NSE
761TS42-SG,760676,NSE
704SIDBI29-N0,760722,NSE
AMAGI-EQ,760740,NSE
780TOPL31-N0,760747,NSE
759AP43-SG,760753,NSE
760BR50-SG,760758,NSE
14DCCL31A-N0,760765,NSE
769HR41-SG,760795,NSE
785MFL29-N0,760819,NSE
PFCL41-ND,760823,NSE
PFCL41A-NE,760824,NSE
748AS35-SG,760884,NSE
702GJ31-SG,760905,NSE
755KA35-SG,760909,NSE
787AS46-SG,760933,NSE
784MP47-SG,760935,NSE
785TPL28-N0,760966,NSE
698GJ31A-SG,761008,NSE
774JK46-SG,761011,NSE
725KA33-SG,761012,NSE
775BTL28-N0,761307,NSE
741GJ37-SG,761326,NSE
765AP43-SG,761375,NSE
MARSONS-EQ,761386,NSE
699NL30-SG,761414,NSE
728TN33-SG,761416,NSE
779PY41-SG,761417,NSE
765MP41-SG,761418,NSE
744NBRD29-N0,761425,NSE
APSISAERO-ST,761435,NSE
775TS45-SG,761448,NSE
738GJ35-SG,761453,NSE
683MH30-SG,761454,NSE
757TN38-SG,761475,NSE
915TIAPL33-N0,761504,NSE
VALUE-EQ,761511,NSE
975MWL29-N0,761533,NSE
APSIFHLSRD-SF,761605,NSE
796AP38-SG,761646,NSE
364D080427-TB,761687,NSE
MOBANK10-EQ,761693,NSE
80NL41-SG,761719,NSE
80TR46-SG,761747,NSE
809UP51-SG,761752,NSE
804WB56-SG,761754,NSE
77UK35-SG,761757,NSE
87HMDA43-N0,761801,NSE
87HMDA36-N0,761803,NSE
87HMDA37-N0,761805,NSE
87HMDA34-N0,761841,NSE
783CG40-SG,762422,NSE
AKCAPIT-EQ,762538,NSE
AMBALALSA-EQ,762543,NSE
DRAGARWQ-EQ,762648,NSE
ELCIDIN-EQ,762658,NSE
ELITECON-EQ,762663,NSE
HALDYNGL-BE,762708,NSE
NATIONSTD-EQ,762807,NSE
PRADPME-BE,762842,NSE
RSDFIN-BE,762872,NSE
SEIL-EQ,762889,NSE
THAKDEV-EQ,762949,NSE
WPIL-EQ,762978,NSE
750GS2056-GS,763146,NSE
182D291026-TB,763204,NSE
85GFL36-N0,763210,NSE
1116AFL27-N0,763346,NSE
8LMAEL32-N0,763348,NSE
SIMCA-SM,763375,NSE
RFBL-ST,763468,NSE
VIVIANA-BE,763637,NSE
9189GCM28-N0,763492,NSE
767NHPCL41-N0,763661,NSE
850HMDA34-N0,763695,NSE
850HMDA40-N0,763713,NSE
779GJ41-SG,763739,NSE
AASTHA-EQ,763800,NSE
788TACA31-N0,763851,NSE
INSIFHLSDG-SF,763853,NSE
INSIFHLSRG-SF,763859,NSE
765WB52-SG,764046,NSE
91D081026-TB,764047,NSE
364D080727-TB,764049,NSE
778JCL29-N0,764060,NSE
HAPPY-SM,764131,NSE
751GJ38-SG,764148,NSE
772ML38-SG,764149,NSE
SBIFUNDS-EQ,764173,NSE
182D210127-TB,764253,NSE
820KSFP36A-N0,764260,NSE
METALIC-SM,764275,NSE
774SFL28-N0,764308,NSE
722ULCE29-N0,764374,NSE
885TIAPL30-N0,764341,NSE
77TN51-SG,764424,NSE
EBANK10-EQ,764378,NSE
795JCL29-N0,764381,NSE
773SICC29-N0,764393,NSE
TRANSPEK-BE,7669,NSE
718KA33-SG,7694,NSE
722KA35-SG,7707,NSE
843SCFL27-YB,7772,NSE
ALEMBICLTD-EQ,79,NSE
DALMIASUG-EQ,781,NSE
TIMESCAN-SM,7800,NSE
714KA32-SG,7813,NSE
736KA39-SG,7910,NSE
MALLCOM-EQ,7965,NSE
1060ECL29-NS,7986,NSE
DCMSHRIRAM-EQ,811,NSE
733TN52-SG,8007,NSE
RPSGVENT-EQ,8119,NSE
737AP42-SG,8123,NSE
713TN47-SG,8198,NSE
RICHA-ST,8212,NSE
